gene_name,logfc,pvalue
ENSG00000116106,0.02195554,0.539599158
ENSG00000117593,-0.022959846,0.542047924
ENSG00000122085,-0.028559926,0.541943188
ENSG00000125970,0.022354983,0.539171684
ENSG00000127054,0.030853298,0.542266819
ENSG00000135048,0.020143016,0.543564714
ENSG00000135362,-0.013545328,0.539849336
ENSG00000136250,-0.01924199,0.540520622
ENSG00000137547,-0.030032837,0.543191886
ENSG00000141441,0.00647126,0.542687858
ENSG00000141522,0.024932907,0.54309713
ENSG00000146540,-0.022524123,0.542365841
ENSG00000146859,-0.024153043,0.539685896
ENSG00000147408,0.024092432,0.539693799
ENSG00000151208,-0.013526594,0.540794101
ENSG00000153914,0.031628159,0.540127984
ENSG00000154803,-0.019705861,0.538990042
ENSG00000157881,-0.02033737,0.540481165
ENSG00000160818,0.030317181,0.542495307
ENSG00000163161,-0.031893852,0.539768104
ENSG00000164172,0.028554412,0.540952209
ENSG00000165140,-0.017941638,0.541043076
ENSG00000165494,-0.036677024,0.542059709
ENSG00000167792,-0.033695993,0.541478832
ENSG00000167815,-0.028881598,0.542727243
ENSG00000167895,-0.030171007,0.540631218
ENSG00000172339,-0.014802331,0.541476157
ENSG00000172845,0.026757617,0.541844891
ENSG00000175471,-0.022697036,0.541685727
ENSG00000177082,-0.030320984,0.539860187
ENSG00000178386,-0.008198155,0.542525211
ENSG00000185989,0.034807236,0.543496785
ENSG00000186854,-0.020688375,0.540302775
ENSG00000187994,-0.025114496,0.541826529
ENSG00000197020,-0.017882579,0.543311582
ENSG00000198833,0.028755545,0.539864714
ENSG00000205138,-0.013772459,0.542904559
ENSG00000205560,0.022658744,0.542756115
ENSG00000213462,0.021980108,0.542029387
ENSG00000221843,-0.014553843,0.5391288
ENSG00000130684,-0.020456974,0.543730207
ENSG00000101391,0.034170278,0.543882584
ENSG00000134291,0.026887698,0.544355263
ENSG00000164808,0.024014259,0.544493547
ENSG00000177058,-0.019909479,0.5442116
ENSG00000179134,0.027615281,0.544513605
ENSG00000198034,-0.027863146,0.544495648
ENSG00000026751,-0.021789434,0.544721699
ENSG00000131759,-0.014237454,0.544716032
ENSG00000169045,-0.0206243,0.544770388
ENSG00000100280,0.025692175,0.545201167
ENSG00000115514,-0.025670136,0.545248939
ENSG00000132376,-0.034489761,0.545059782
ENSG00000136100,0.026406169,0.545283951
ENSG00000138029,-0.036055641,0.544961943
ENSG00000141337,0.018596305,0.54496711
ENSG00000129968,0.018059371,0.545405167
ENSG00000213390,-0.018954757,0.545591111
ENSG00000004534,-0.026922833,0.546254296
ENSG00000005238,-0.018596822,0.546190355
ENSG00000131849,0.011685724,0.546216932
ENSG00000145907,-0.028740627,0.546259157
ENSG00000185278,0.016539352,0.546156621
ENSG00000239306,-0.029180826,0.546658862
ENSG00000100226,0.025929127,0.546780854
ENSG00000269693,-0.006641949,0.546877
ENSG00000215845,-0.024989082,0.546995712
ENSG00000070444,-0.021892644,0.547138493
ENSG00000159921,-0.019145982,0.547161824
ENSG00000130766,0.014557618,0.547529648
ENSG00000144488,-0.011762943,0.54745713
ENSG00000167470,0.015871472,0.547673196
ENSG00000172409,0.022281813,0.547597691
ENSG00000196381,-0.010208866,0.547593099
ENSG00000145936,-0.01193225,0.547973765
ENSG00000164576,0.014376065,0.547964916
ENSG00000187699,-0.018290504,0.548143189
ENSG00000154328,0.023928745,0.548419211
ENSG00000163961,0.027150506,0.548668374
ENSG00000164366,-0.01782548,0.548712881
ENSG00000166441,-0.02630126,0.548593467
ENSG00000180376,0.019306085,0.548732069
ENSG00000198690,-0.019816801,0.548804693
ENSG00000011295,0.026012863,0.549613228
ENSG00000059378,0.029634849,0.549154046
ENSG00000064995,-0.029650848,0.549394815
ENSG00000116685,-0.02675644,0.549581908
ENSG00000145287,0.032259073,0.549613183
ENSG00000165169,0.022715675,0.549474821
ENSG00000168137,-0.031247179,0.549117149
ENSG00000198887,-0.020145043,0.549383352
ENSG00000283208,0.021202036,0.54904128
ENSG00000032219,0.033226735,0.549740433
ENSG00000106479,0.020126752,0.550127298
ENSG00000148300,-0.0212483,0.550229653
ENSG00000180011,0.022546361,0.549941146
ENSG00000196083,0.013256964,0.550217403
ENSG00000196247,0.026540743,0.550242515
ENSG00000198839,-0.029144286,0.549842551
ENSG00000185344,0.026532412,0.550445844
ENSG00000134256,0.011743743,0.550683544
ENSG00000181744,0.020029717,0.550712719
ENSG00000188234,-0.021945891,0.550681535
ENSG00000149308,0.028339652,0.55083074
ENSG00000183624,-0.018007115,0.55094558
ENSG00000032742,0.022445824,0.551120852
ENSG00000130304,0.020144867,0.551558146
ENSG00000132763,0.021487028,0.551686712
ENSG00000135407,0.013625353,0.55175502
ENSG00000137700,-0.024500149,0.551510044
ENSG00000173465,-0.024693188,0.551673138
ENSG00000178028,-0.033565888,0.551431626
ENSG00000110315,0.026458526,0.551994853
ENSG00000176386,-0.02364956,0.55206792
ENSG00000105576,0.016936927,0.552403233
ENSG00000102878,-0.00940602,0.552792831
ENSG00000116260,-0.020595176,0.552859764
ENSG00000177842,-0.01230758,0.552679064
ENSG00000189362,-0.016034247,0.552876377
ENSG00000189403,-0.03344203,0.552867274
ENSG00000079387,-0.017560164,0.553042488
ENSG00000093144,-0.030058466,0.553930161
ENSG00000104671,0.022424595,0.553364419
ENSG00000126821,-0.02048203,0.553345726
ENSG00000127084,-0.033351304,0.553636177
ENSG00000134590,-0.024003285,0.553738428
ENSG00000137817,-0.02591967,0.553454145
ENSG00000138162,0.014083227,0.553769487
ENSG00000141644,0.026561191,0.554117171
ENSG00000144040,-0.022101728,0.554000043
ENSG00000151779,0.023123618,0.554095744
ENSG00000166225,0.022654892,0.553210524
ENSG00000173039,0.027209499,0.553876092
ENSG00000184164,-0.01689112,0.553987961
ENSG00000227124,0.021380825,0.553249533
ENSG00000085978,-0.026851079,0.554756608
ENSG00000099797,-0.033211073,0.5545027
ENSG00000115306,-0.032897453,0.554345857
ENSG00000143315,-0.023231054,0.554586319
ENSG00000168743,-0.005148304,0.55475693
ENSG00000171861,0.025194242,0.554702032
ENSG00000197747,-0.025875513,0.554418159
ENSG00000111666,0.02155015,0.555178117
ENSG00000141179,-0.01514424,0.555250363
ENSG00000173230,0.030386792,0.555169645
ENSG00000181982,-0.007248502,0.555248209
ENSG00000104866,-0.009943509,0.55541954
ENSG00000125351,0.024578224,0.555415012
ENSG00000182957,0.021114902,0.55565003
ENSG00000089486,-0.024465279,0.555975878
ENSG00000110048,0.023814737,0.555994821
ENSG00000171914,-0.00339222,0.55586888
ENSG00000172716,-0.01732809,0.556131981
ENSG00000103942,-0.014927167,0.556343403
ENSG00000145819,-0.020743758,0.55641917
ENSG00000025293,0.031807361,0.556585032
ENSG00000151657,-0.018671524,0.556802086
ENSG00000168890,0.015619742,0.55679506
ENSG00000001461,-0.028940005,0.557336039
ENSG00000198160,0.029889893,0.55750307
ENSG00000110514,0.023885672,0.557642349
ENSG00000051596,0.021371097,0.558626886
ENSG00000085982,0.020493051,0.559422357
ENSG00000088205,0.027328265,0.55906898
ENSG00000094841,0.022482857,0.559101565
ENSG00000100350,0.011026816,0.559295562
ENSG00000101162,-0.015150748,0.557838419
ENSG00000107443,-0.015742757,0.558840476
ENSG00000111843,-0.02250446,0.558316663
ENSG00000115548,0.017837882,0.558911277
ENSG00000116668,-0.016794125,0.559055868
ENSG00000124587,-0.018055954,0.559496218
ENSG00000144591,-0.024224708,0.559551465
ENSG00000147804,-0.018271119,0.55902763
ENSG00000155592,0.013382969,0.559039301
ENSG00000157191,-0.031661199,0.559378899
ENSG00000163013,-0.029639681,0.558946946
ENSG00000184436,-0.02677736,0.558151258
ENSG00000198932,0.01409515,0.559370094
ENSG00000204152,0.02461377,0.558025189
ENSG00000241294,0.012277747,0.559062533
ENSG00000249437,0.02494645,0.558467951
ENSG00000254093,-0.01829135,0.558149452
ENSG00000134186,-0.028757766,0.559674617
ENSG00000112799,-0.032841495,0.559868732
ENSG00000117519,-0.015274257,0.560136181
ENSG00000104442,-0.026570905,0.560421737
ENSG00000127616,0.022554151,0.560710673
ENSG00000075131,0.012302916,0.561171144
ENSG00000095321,0.01534412,0.561550663
ENSG00000103343,-0.012382629,0.560857484
ENSG00000106086,0.017503473,0.561034318
ENSG00000117625,0.025784521,0.561780533
ENSG00000123739,-0.016801918,0.561108373
ENSG00000149743,-0.03164557,0.5617607
ENSG00000162105,-0.011471074,0.56150723
ENSG00000168685,0.019281422,0.561166598
ENSG00000170242,-0.02912261,0.561641208
ENSG00000171858,-0.023700735,0.56129822
ENSG00000211685,-0.013776069,0.561645316
ENSG00000270505,-0.005867581,0.56157394
ENSG00000132819,0.026675694,0.562124573
ENSG00000144713,-0.025886174,0.562423609
ENSG00000187066,-0.013613277,0.562441542
ENSG00000141404,-0.011224827,0.562630751
ENSG00000147144,0.015309721,0.562630476
ENSG00000159640,0.015230282,0.562812023
ENSG00000188171,0.02094152,0.562940233
ENSG00000258659,0.029069946,0.56315851
ENSG00000160953,-0.022569954,0.563455301
ENSG00000188976,-0.028422769,0.563688814
ENSG00000273079,0.014086394,0.563659609
ENSG00000240038,0.018206767,0.563835542
ENSG00000197971,0.027857673,0.564047376
ENSG00000169895,-0.025188669,0.564168832
ENSG00000113971,0.015475996,0.564430643
ENSG00000120690,0.031337317,0.564382591
ENSG00000135945,-0.018010929,0.564596202
ENSG00000196510,0.024317555,0.564619301
ENSG00000181215,0.016200894,0.564959099
ENSG00000028528,-0.028776881,0.565140303
ENSG00000116906,-0.030811825,0.565265455
ENSG00000123815,0.022419903,0.56532769
ENSG00000125846,-0.016177497,0.565371229
ENSG00000135446,-0.027335387,0.565123968
ENSG00000066135,-0.022978078,0.565478404
ENSG00000033030,-0.027386234,0.565899701
ENSG00000114770,0.020917713,0.565682584
ENSG00000157916,-0.023318826,0.565707606
ENSG00000163600,-0.013064141,0.565908252
ENSG00000175274,-0.023349788,0.565801633
ENSG00000100393,-0.024384622,0.566705472
ENSG00000112195,-0.020853979,0.566214913
ENSG00000117862,0.029302853,0.566776333
ENSG00000121749,-0.026421496,0.566614925
ENSG00000130175,-0.025793854,0.566148822
ENSG00000131115,0.019481375,0.56654061
ENSG00000139687,0.023853827,0.566668967
ENSG00000141965,-0.018246332,0.566077482
ENSG00000154429,0.023889704,0.566740213
ENSG00000211933,0.016686908,0.566292526
ENSG00000110046,-0.021344266,0.567193769
ENSG00000134138,-0.009283719,0.567193198
ENSG00000152684,-0.015859924,0.567303863
ENSG00000163535,-0.013309692,0.567320707
ENSG00000161265,-0.029622127,0.567497891
ENSG00000240382,-0.01788846,0.567476625
ENSG00000149418,-0.026247995,0.568027463
ENSG00000065882,-0.021331282,0.568312972
ENSG00000141030,0.032138479,0.568290669
ENSG00000183597,-0.029002298,0.568713839
ENSG00000166275,0.028216723,0.568833586
ENSG00000109063,-0.012013347,0.569070658
ENSG00000136897,-0.02246607,0.569043786
ENSG00000005020,0.021266214,0.570573868
ENSG00000046653,0.011283689,0.570533728
ENSG00000080824,-0.032244352,0.570437552
ENSG00000085733,-0.009782656,0.570678974
ENSG00000089902,0.019465117,0.5706845
ENSG00000105372,-0.024975489,0.569646785
ENSG00000105750,0.019707584,0.569868443
ENSG00000113712,0.032971798,0.570308387
ENSG00000114942,0.024886609,0.570631391
ENSG00000128739,-0.032317177,0.570361116
ENSG00000141026,0.019194436,0.570618631
ENSG00000148690,0.018165708,0.569824791
ENSG00000164182,-0.019382759,0.569475849
ENSG00000166401,0.021368381,0.569310729
ENSG00000168701,-0.023690763,0.56955524
ENSG00000172336,-0.020076509,0.569217548
ENSG00000184206,0.012434701,0.569419759
ENSG00000197563,0.023845921,0.570297969
ENSG00000204856,0.021074859,0.569969638
ENSG00000114054,0.027400033,0.570788213
ENSG00000059573,-0.025482065,0.571469149
ENSG00000087903,0.015719398,0.57193682
ENSG00000100209,-0.018005164,0.572094228
ENSG00000104812,-0.021057396,0.571405931
ENSG00000114107,-0.015150498,0.571842187
ENSG00000115677,-0.023283501,0.570959535
ENSG00000128050,0.018591656,0.572140585
ENSG00000134910,-0.023345918,0.571809105
ENSG00000153064,0.030051626,0.571818745
ENSG00000156875,0.024663524,0.571718882
ENSG00000176476,-0.026947983,0.571815231
ENSG00000182054,-0.028859768,0.571726351
ENSG00000213625,-0.022033788,0.571067584
ENSG00000257218,0.020378312,0.571787953
ENSG00000259431,-0.022099274,0.571880446
ENSG00000261884,0.028276687,0.572179113
ENSG00000033627,0.022382119,0.572359585
ENSG00000115687,0.023637365,0.572658076
ENSG00000012124,0.028835998,0.57344045
ENSG00000029364,-0.027764347,0.57358295
ENSG00000089250,-0.009066319,0.573238635
ENSG00000125962,-0.019940478,0.573116446
ENSG00000125967,-0.012051226,0.573658828
ENSG00000131591,0.021041742,0.57353942
ENSG00000147421,0.030474847,0.573442045
ENSG00000177917,0.025411199,0.573406958
ENSG00000182568,0.022130552,0.573147667
ENSG00000232838,0.024716684,0.573166064
ENSG00000271425,0.02462211,0.572923511
ENSG00000138111,-0.015194247,0.574245163
ENSG00000142541,-0.024945639,0.574017656
ENSG00000163001,0.021440791,0.574192944
ENSG00000170873,0.027503541,0.573925996
ENSG00000205413,-0.027014515,0.573855576
ENSG00000234127,-0.03081142,0.574121263
ENSG00000175166,0.024799933,0.574605714
ENSG00000110844,0.024908127,0.574735241
ENSG00000152348,0.020045798,0.574771297
ENSG00000008226,0.013814387,0.575710334
ENSG00000065491,-0.018679094,0.574926517
ENSG00000096696,0.00829509,0.575233009
ENSG00000100445,-0.032142864,0.575867112
ENSG00000101057,-0.009596177,0.576018788
ENSG00000102805,0.026565977,0.575986348
ENSG00000106780,-0.024354351,0.575387282
ENSG00000117408,-0.010499296,0.575900299
ENSG00000117602,0.025063832,0.575286487
ENSG00000171159,-0.025840913,0.575094378
ENSG00000174165,-0.02495564,0.575908344
ENSG00000181007,0.020626702,0.575930317
ENSG00000183474,0.017356692,0.57582766
ENSG00000183773,0.011390422,0.575098823
ENSG00000197372,-0.019694859,0.575160808
ENSG00000105483,0.026089077,0.576428495
ENSG00000113494,-0.010249994,0.576538705
ENSG00000114439,0.03222269,0.576478687
ENSG00000138604,-0.012556642,0.57634534
ENSG00000144567,0.026314351,0.576518027
ENSG00000184047,-0.029128088,0.576196996
ENSG00000091127,0.013573309,0.577758786
ENSG00000095564,0.024020258,0.577834764
ENSG00000100997,-0.012468821,0.578429613
ENSG00000110057,-0.015647826,0.57761867
ENSG00000115307,-0.031422621,0.57702397
ENSG00000123607,0.015950629,0.578361057
ENSG00000130803,-0.024994365,0.577380184
ENSG00000133119,0.012125392,0.576778384
ENSG00000136240,-0.025876467,0.57733037
ENSG00000137103,0.015364603,0.577740192
ENSG00000139645,0.019062278,0.577519317
ENSG00000147996,-0.030848941,0.577222527
ENSG00000161298,-0.015593686,0.577065217
ENSG00000163281,-0.02589304,0.578421497
ENSG00000164061,0.008022309,0.578362274
ENSG00000164754,0.03033963,0.578443662
ENSG00000165895,-0.010447362,0.577721379
ENSG00000170653,0.023715875,0.578316174
ENSG00000176731,-0.02705814,0.577704041
ENSG00000178719,-0.019017434,0.577401784
ENSG00000198408,0.029969964,0.578196892
ENSG00000285292,0.012265211,0.578209808
ENSG00000181450,-0.015203029,0.578588215
ENSG00000132670,-0.02030548,0.578823008
ENSG00000165929,0.015115479,0.578863662
ENSG00000198624,0.030048322,0.578714782
ENSG00000175505,-0.02051666,0.579060972
ENSG00000181192,0.024298949,0.579149656
ENSG00000112237,-0.027657837,0.579895636
ENSG00000116396,0.023502828,0.579528204
ENSG00000117298,0.026174254,0.579809143
ENSG00000132478,-0.022078361,0.579272929
ENSG00000144048,-0.023608324,0.579841633
ENSG00000160325,-0.022707144,0.579598209
ENSG00000177409,-0.02477933,0.579601167
ENSG00000267216,0.008354035,0.579819751
ENSG00000267303,-0.006605172,0.579616496
ENSG00000012061,0.030641327,0.582844886
ENSG00000027001,0.017267752,0.581773837
ENSG00000032444,-0.022872522,0.582626927
ENSG00000068745,-0.027403289,0.582941344
ENSG00000068885,0.016326451,0.580874797
ENSG00000075420,-0.012588712,0.582254828
ENSG00000100075,0.021716532,0.582914437
ENSG00000105287,-0.023615257,0.58160439
ENSG00000111846,0.020534399,0.58136452
ENSG00000122912,-0.016713018,0.581453521
ENSG00000123353,-0.023742279,0.582928794
ENSG00000127995,0.012769426,0.582673386
ENSG00000128590,0.020537344,0.580447475
ENSG00000131469,-0.023850894,0.581481489
ENSG00000134602,0.026333491,0.581914957
ENSG00000140691,0.013385079,0.582923753
ENSG00000141736,0.012237909,0.582893508
ENSG00000150433,0.021692043,0.58275018
ENSG00000153113,0.029665155,0.582872565
ENSG00000160570,-0.024706734,0.581789017
ENSG00000163513,0.026912844,0.581795121
ENSG00000164897,0.015484647,0.580140968
ENSG00000166311,-0.014310173,0.580763303
ENSG00000172456,-0.019844662,0.58099816
ENSG00000174842,0.014561052,0.582148868
ENSG00000179051,-0.025714353,0.581726939
ENSG00000185040,0.020674223,0.580580822
ENSG00000189233,-0.00865436,0.582411199
ENSG00000198146,0.019127775,0.581048768
ENSG00000198863,-0.021263107,0.582910687
ENSG00000203485,-0.022856736,0.580974847
ENSG00000205268,0.029008668,0.582774845
ENSG00000205339,0.014367512,0.581457136
ENSG00000211935,0.014034504,0.581858757
ENSG00000213920,-0.01728639,0.580081281
ENSG00000242802,0.029598064,0.582180077
ENSG00000211664,-0.009428942,0.583096208
ENSG00000109113,0.016939475,0.583237568
ENSG00000072310,-0.014820386,0.583583515
ENSG00000101473,0.02522529,0.585277989
ENSG00000105568,-0.033514485,0.583968607
ENSG00000105835,-0.024017897,0.585835052
ENSG00000108375,0.013234931,0.585470594
ENSG00000109920,0.026370204,0.585426685
ENSG00000110697,-0.025069197,0.585261292
ENSG00000114125,-0.026569593,0.584354312
ENSG00000115561,0.032743825,0.584823851
ENSG00000116871,-0.015051014,0.586179628
ENSG00000116984,0.027608114,0.585685313
ENSG00000128266,-0.00955643,0.586517177
ENSG00000133466,-0.020281696,0.584331554
ENSG00000134324,0.024699069,0.584058785
ENSG00000134884,-0.029861132,0.583670506
ENSG00000135315,-0.016119354,0.585249767
ENSG00000136514,-0.011647908,0.586541095
ENSG00000139644,-0.032714788,0.586418125
ENSG00000140497,0.025459019,0.585337103
ENSG00000141577,-0.017470762,0.583557388
ENSG00000143368,-0.02564564,0.584987527
ENSG00000159314,-0.0284505,0.584202512
ENSG00000163935,0.018166286,0.586208538
ENSG00000164649,-0.025698428,0.586359888
ENSG00000166847,0.02210436,0.585585652
ENSG00000167088,-0.023371014,0.58413936
ENSG00000167721,-0.021032199,0.586523319
ENSG00000172273,0.022854891,0.586408833
ENSG00000173914,-0.025732332,0.586329275
ENSG00000174444,0.03071983,0.58609852
ENSG00000174953,0.023009291,0.58534668
ENSG00000175309,0.027185304,0.586295281
ENSG00000180787,0.016568524,0.584835029
ENSG00000185745,0.014636301,0.584936967
ENSG00000188897,0.009724045,0.585159095
ENSG00000198130,-0.02533483,0.586068996
ENSG00000198771,-0.031106403,0.585072521
ENSG00000205572,-0.018357068,0.586405764
ENSG00000206538,-0.007876517,0.584445418
ENSG00000148634,-0.0279716,0.586845806
ENSG00000153975,0.016247044,0.586882305
ENSG00000163950,-0.016384548,0.586852007
ENSG00000127922,-0.02199596,0.587050618
ENSG00000176542,0.030733695,0.587026738
ENSG00000107201,-0.021943477,0.5873307
ENSG00000111670,0.026032888,0.587387759
ENSG00000197586,-0.023952643,0.587295582
ENSG00000179271,-0.015459319,0.587476197
ENSG00000176978,-0.023415609,0.58759179
ENSG00000115966,0.017353437,0.58783532
ENSG00000105865,0.015200015,0.588165033
ENSG00000116406,-0.017958455,0.588669444
ENSG00000130294,0.008807723,0.588673469
ENSG00000143158,0.023312719,0.58854101
ENSG00000172732,-0.022988072,0.58855162
ENSG00000188677,0.021110572,0.588436659
ENSG00000197147,-0.017553435,0.588343684
ENSG00000283228,-0.007459979,0.588525904
ENSG00000168101,-0.022239316,0.588781282
ENSG00000170190,-0.014154739,0.58913619
